Bravo 05,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,35936,"Nov 15, 2023 19:40:00",Waiting,1425,7125,
Alpha 01,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,35981,"Nov 15, 2023 23:25:00",Waiting,1470,7350,
Charlie 06,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,35984,"Nov 15, 2023 23:40:00",Waiting,1473,7365,
Alpha 11,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,35995,"Nov 16, 2023 00:35:00",Waiting,1484,7420,
Charlie 13,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,35998,"Nov 16, 2023 00:50:00",Waiting,1487,7435,
Bravo 05,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36007,"Nov 16, 2023 01:35:00",Waiting,1496,7480,
Bravo 02,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36024,"Nov 16, 2023 03:00:00",Waiting,1513,7565,
Charlie 08,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36058,"Nov 16, 2023 05:50:00",Waiting,1547,7735,
Alpha 07,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36074,"Nov 16, 2023 07:10:00",Waiting,1563,7815,
Charlie 04,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36084,"Nov 16, 2023 08:00:00",Waiting,1573,7865,
Bravo 03,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36097,"Nov 16, 2023 09:05:00",Waiting,1586,7930,
Bravo 06,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36103,"Nov 16, 2023 09:35:00",Waiting,1592,7960,
Charlie 11,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36104,"Nov 16, 2023 09:40:00",Waiting,1593,7965,
Bravo 01,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36124,"Nov 16, 2023 11:20:00",Waiting,1613,8065,
Bravo 08,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36132,"Nov 16, 2023 12:00:00",Waiting,1621,8105,
Bravo 01,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36272,"Nov 16, 2023 23:40:00",Waiting,1761,8805,
Charlie 13,sm1qqqqqqxgw2e4qw9q9gzyqmqu92u9t5p22k9p7rg82v9n4,36286,"Nov 17, 2023 00:50:00",Waiting,1775,8875,
